6.150000000000000000e+02 5.367034626388746119e+02 1.214332910834630752e+01 -7.415536562337511975e-03 1.090293383037222916e-04 -6.041830930020524626e+00 8.242395412626329606e-04 -4.918451575572213569e-05 -5.829866692337886194e-03 1.110821414742640712e-04 -4.987705772709710662e-05 5.340458786650700631e+02 5.858775393812368115e+00 -3.010311586238875693e-04 4.751098450362535580e-05 1.165679472820703566e+01 -9.833097152874838934e-05 9.020396213424085286e-05 -1.340923254903361814e-03 4.223715173558460962e-05 8.766755189048941693e-05
6.250000000000000000e+02 5.390909420346463321e+02 1.214620387633898524e+01 -7.402937407985130114e-03 1.053337478367030207e-04 -6.040963569315501047e+00 8.374922994762427518e-04 -4.873583416037300493e-05 -5.826867788438340988e-03 1.082767473468666477e-04 -4.972735302412296883e-05 5.340532383909238661e+02 5.859070149135249927e+00 -3.093628189933463773e-04 4.735482841131818878e-05 1.165765143677953120e+01 -7.885718028259361650e-05 9.134144452042599390e-05 -1.352700721625886083e-03 4.242957869330332926e-05 8.766844274439578033e-05
6.350000000000000000e+02 5.414206716523113982e+02 1.214880102532386452e+01 -7.399717845180925346e-03 1.027144904026131640e-04 -6.040379235988003970e+00 8.225488270565060574e-04 -4.656132968251983339e-05 -5.823188507303378100e-03 1.044564645312823003e-04 -5.140752107225698189e-05 5.340589124484677086e+02 5.859258257505295830e+00 -3.220732195132176390e-04 4.713604462050477776e-05 1.165528903269133210e+01 -7.018642303057978573e-05 9.249914877957489238e-05 -1.353643853748020707e-03 4.510277263374687438e-05 9.209925295164354537e-05
6.450000000000000000e+02 5.436862208887155248e+02 1.214874090020987296e+01 -7.406295395555304029e-03 1.020931924349415980e-04 -6.040039603443410954e+00 8.243581083709557340e-04 -4.674078277501642618e-05 -5.824297409928523399e-03 1.035432828545985160e-04 -5.121543996137308891e-05 5.340588995231971694e+02 5.859258265181981784e+00 -3.220732195132176390e-04 4.713604462050477776e-05 1.165528903269133210e+01 -7.018642303057978573e-05 9.249914877957489238e-05 -1.353643853748020707e-03 4.510277263374687438e-05 9.209925295164354537e-05
6.550000000000000000e+02 5.459037789775231886e+02 1.214863740817674831e+01 -7.407396914813836782e-03 1.007478130881085232e-04 -6.039342069943912428e+00 8.202785142785285312e-04 -4.586530440922838346e-05 -5.831512447619479310e-03 1.026517048507959379e-04 -5.137051095904011141e-05 5.340603930387875380e+02 5.859406182122937956e+00 -3.222178789528373473e-04 4.713607053226736795e-05 1.165673955870397194e+01 -7.096822205728219154e-05 9.249942158382645253e-05 -1.345925933402200353e-03 4.539542500190322627e-05 9.210265995387269874e-05
6.650000000000000000e+02 5.480802605167222055e+02 1.214813811178633607e+01 -7.412636524756328893e-03 1.006861783679637143e-04 -6.038887190502387980e+00 8.313194778803467992e-04 -4.619182662430241327e-05 -5.834684399113430377e-03 1.015174454549741604e-04 -5.131044582538717510e-05 5.340624558955312295e+02 5.859485023182546826e+00 -3.222376423854850951e-04 4.713607053226736795e-05 1.165673956596939043e+01 -7.096822205728219154e-05 9.249942158382645253e-05 -1.345426227736248089e-03 4.541441803120652268e-05 9.210283075291744671e-05
6.750000000000000000e+02 5.502165111677778668e+02 1.214588474856000744e+01 -7.433090703492279024e-03 1.009709338945440852e-04 -6.038202841561493450e+00 8.383521288419695360e-04 -4.584202883276297213e-05 -5.836714772382032256e-03 1.027242770087702118e-04 -5.148837911387007713e-05 5.340699606975712186e+02 5.860492729414102264e+00 -3.371922289085553526e-04 4.661188171215201171e-05 1.165827701199769528e+01 -9.880706193220220970e-05 9.292415103118040740e-05 -1.337802292234844528e-03 4.531226579416333341e-05 9.233571021385628824e-05
6.850000000000000000e+02 5.522850964199980126e+02 1.214519177628172031e+01 -7.435705302501737987e-03 1.008631828784611808e-04 -6.037466116345015621e+00 8.342722670233228841e-04 -4.609132840716865669e-05 -5.838318173725521275e-03 1.017019361830199755e-04 -5.152839261134315412e-05 5.340734099463807070e+02 5.860559556720456698e+00 -3.372079571980535792e-04 4.661188171215201171e-05 1.165827702040531300e+01 -9.880706193220220970e-05 9.292415103118040740e-05 -1.337802292234844528e-03 4.531226579416333341e-05 9.233571021385628824e-05
6.950000000000000000e+02 5.543038343846615135e+02 1.214422435631970743e+01 -7.442686703201441961e-03 1.006874157037439228e-04 -6.037033953417098253e+00 8.275281104633349944e-04 -4.607050425375452648e-05 -5.845360584507775480e-03 1.014283580594333724e-04 -5.137771761930498256e-05 5.340803140253063930e+02 5.860693774000491629e+00 -3.372305488116543741e-04 4.661188171215201171e-05 1.165945604769325250e+01 -1.019017307768858892e-04 9.240316633817952053e-05 -1.338759736170091379e-03 4.531230982412002276e-05 9.233572181400257395e-05
7.050000000000000000e+02 5.563363844478030842e+02 1.214220616883090109e+01 -7.456686365819360611e-03 1.002178962597125028e-04 -6.037045372365255069e+00 8.902419017129157642e-04 -4.475046213202208621e-05 -5.843459778522853455e-03 1.015011990021575289e-04 -5.092559295984438377e-05 5.340896365249723203e+02 5.860875136177209122e+00 -3.372581985821371730e-04 4.661188171215201171e-05 1.165945610593709603e+01 -1.019017307768858892e-04 9.240316633817952053e-05 -1.338759750803700157e-03 4.531230982412002276e-05 9.233572181400257395e-05
