6.916000000000000227e+02 5.276213215661168761e+02 1.219263860203803773e+01 -7.947420133876049314e-03 9.828175844214658713e-05 -6.029253486270641282e+00 8.682172860964829965e-04 -4.280407075393613569e-05 -6.083317873424102552e-03 9.534213636289057996e-05 -5.330187873454287072e-05 5.118264249182185495e+02 5.859396524558791342e+00 -5.655337578082702448e-04 4.499963286381813445e-05 1.166606337102691526e+01 -4.455802935654008291e-04 9.658902967811214713e-05 -1.395371510740319679e-03 4.178864437769230496e-05 9.479734971589542350e-05
6.962000000000000455e+02 5.283989262685595349e+02 1.219061765717306400e+01 -7.975745307697611544e-03 9.828714099717647502e-05 -6.029251742259064351e+00 9.225769490807683324e-04 -4.433759927940099144e-05 -6.076313869754560761e-03 1.012712430431717968e-04 -5.231702407053820657e-05 5.118368306482497019e+02 5.858386694591345645e+00 -5.740309993563602565e-04 4.590677514401422620e-05 1.166607505840611303e+01 -4.455828666461636640e-04 9.658902967811214713e-05 -1.395371540328652548e-03 4.178864437769230496e-05 9.371365144704648265e-05
7.007000000000000455e+02 5.292245045036029296e+02 1.219002667669709794e+01 -7.990848045086559534e-03 9.829083963920048884e-05 -6.029032791073459130e+00 9.284929134847744224e-04 -4.433782229796111302e-05 -6.069281949108696304e-03 1.014592170650003113e-04 -5.212124766583351132e-05 5.118404689526539642e+02 5.858380843672999383e+00 -5.740229062374816371e-04 4.617986780772458544e-05 1.166607543478525244e+01 -4.455837549987663520e-04 9.658902967811214713e-05 -1.395371540328652548e-03 4.226392528544889237e-05 9.372398157303956148e-05
7.052999999999999545e+02 5.300557819579000807e+02 1.218808889960093644e+01 -8.038400593661105750e-03 9.963169760987415950e-05 -6.028913388295454645e+00 1.001794737347845186e-03 -4.479793373246378961e-05 -6.047903065631201301e-03 1.023964562473183546e-04 -5.172189957472107130e-05 5.118408673250381185e+02 5.857747112266348921e+00 -5.705399190073666329e-04 4.656264466603697594e-05 1.166792729761536584e+01 -4.598934309025387037e-04 9.609196073864822215e-05 -1.394886037433256927e-03 4.329837051020114439e-05 9.370356221299244975e-05
7.097999999999999545e+02 5.309562626328316810e+02 1.218674062083221266e+01 -8.078647057128690231e-03 1.005138058922497074e-04 -6.027747684740856648e+00 1.057720736993909968e-03 -4.462269208112095554e-05 -6.030258291060589838e-03 1.021827965846773762e-04 -5.221997200128003096e-05 5.118414620735460403e+02 5.857346063332450115e+00 -5.695325509082286306e-04 4.685246453453694034e-05 1.166804036144461065e+01 -4.629324585046704749e-04 9.605806521653676843e-05 -1.397503378965060748e-03 4.352479166798467236e-05 9.370427856052216547e-05
7.143999999999999773e+02 5.317792907961717219e+02 1.218675210912740958e+01 -8.127178784998710659e-03 9.981992446138237868e-05 -6.027373474905044048e+00 1.076974350733655734e-03 -4.511121681992707279e-05 -6.019305637538074384e-03 1.027706353068207485e-04 -5.224091711148752315e-05 5.118414639058813691e+02 5.857056619963909583e+00 -5.683329946825772501e-04 4.709970237458079630e-05 1.166807217824862875e+01 -4.630942441273236030e-04 9.606362613345175935e-05 -1.398699672769779983e-03 4.355795163985151880e-05 9.371120146523465651e-05
7.188999999999999773e+02 5.326585281287309499e+02 1.218729869311239256e+01 -8.104661394106222466e-03 9.980122953550620479e-05 -6.028571659488000556e+00 1.049496584415008813e-03 -4.467396087612302339e-05 -6.083293828707884467e-03 1.024331406884204269e-04 -5.166873953954259494e-05 5.118414641315080758e+02 5.856990987686513606e+00 -5.661569663106773677e-04 4.710008920197148580e-05 1.166807218166291982e+01 -4.716567610576110682e-04 9.634896184729052854e-05 -1.398697150555811919e-03 4.355795163985151880e-05 9.371120146523465651e-05
7.235000000000000000e+02 5.334816314620846924e+02 1.218650781687766482e+01 -8.084119991067017369e-03 9.934666801923261611e-05 -6.029932171398002083e+00 9.882750931215673624e-04 -4.212794230781764993e-05 -6.094362528911360759e-03 1.006562739106109557e-04 -5.137465141651748160e-05 5.118414643262482286e+02 5.856990987769842505e+00 -5.661569663106773677e-04 4.710008920197148580e-05 1.166807218166291982e+01 -4.790981796991422982e-04 9.659494154727737698e-05 -1.398633576503363965e-03 4.355796337575158523e-05 9.371120146523465651e-05
7.280000000000000000e+02 5.343639897757276458e+02 1.218520683891838097e+01 -8.062717323297515989e-03 9.907142253882845757e-05 -6.028936244402124167e+00 9.359468326073376761e-04 -3.974614523319524337e-05 -6.107273029930199680e-03 1.013826441636257329e-04 -5.197468188827482929e-05 5.118414645051481102e+02 5.856990987790916314e+00 -5.661569663106773677e-04 4.710008920197148580e-05 1.166807218166291982e+01 -4.868555682784775655e-04 9.685004346397594460e-05 -1.398526691480110997e-03 4.355799124321769176e-05 9.371120146523465651e-05
7.326000000000000227e+02 5.352049133666893113e+02 1.218400184992247937e+01 -8.088868152329013045e-03 9.990896794764793018e-05 -6.028005747092017863e+00 9.822817506472268818e-04 -3.922509171523714172e-05 -6.089588954605264573e-03 1.015274961837712677e-04 -5.240074894668734850e-05 5.118414645449075238e+02 5.856990987800916315e+00 -5.661569663106773677e-04 4.710008920197148580e-05 1.166807218166291982e+01 -4.882666244048022809e-04 9.689649806894328203e-05 -1.398508720623869734e-03 4.355799124321769176e-05 9.371120146523465651e-05
7.371000000000000227e+02 5.360392678682562746e+02 1.218249497884905352e+01 -8.089060579314591437e-03 9.990903610658872895e-05 -6.027693004447471026e+00 9.904172575728191399e-04 -3.922760127558530649e-05 -6.084284206096393123e-03 1.016669167292764460e-04 -5.229947243979076805e-05 5.118414645450414469e+02 5.856990987800916315e+00 -5.661569663106773677e-04 4.710008920197148580e-05 1.166807218166291982e+01 -4.882666244048022809e-04 9.689649806894328203e-05 -1.398508720623869734e-03 4.355799124321769176e-05 9.371120146523465651e-05
7.417000000000000455e+02 5.368673605583700237e+02 1.218322096761930240e+01 -8.122190673011888892e-03 1.005713267612672648e-04 -6.027135039549087026e+00 9.557319203349924890e-04 -4.167380668300163271e-05 -6.089469615644233641e-03 1.001777497663282058e-04 -5.164860974814385991e-05 5.118730866735850213e+02 5.857406196927135156e+00 -5.891170163564244657e-04 4.722018281420099111e-05 1.166935437803273068e+01 -4.757427583076097657e-04 9.577858567364031265e-05 -1.398199569428661268e-03 4.479004962642094319e-05 9.399133604361332084e-05
7.462000000000000455e+02 5.377162394342958578e+02 1.218182449956406188e+01 -8.130091836883289111e-03 1.011010610536271535e-04 -6.027927218382854946e+00 9.624120694971676241e-04 -4.368904278629352533e-05 -6.115063074596195115e-03 1.031609556264297220e-04 -5.078342384041860445e-05 5.118855803508327540e+02 5.856948748750493650e+00 -6.029646930732690188e-04 4.758235348843135594e-05 1.166985221929596683e+01 -4.723318981806873111e-04 9.529888056247755670e-05 -1.400074313052689090e-03 4.499768924084229321e-05 9.387921742024738772e-05
