  0.477179   0.1960378
  0.477814   0.1960280
  0.478450   0.1959744
  0.479087   0.1959150
  0.479725   0.1958547
  0.480364   0.1957745
  0.481003   0.1957193
  0.481643   0.1956450
  0.482285   0.1955599
  0.482927   0.1954945
  0.483569   0.1952204
  0.484213   0.1951561
  0.484858   0.1948054
  0.485503   0.1943027
  0.486149   0.1946585
  0.486797   0.1945540
  0.487445   0.1950536
  0.488093   0.1952849
  0.488743   0.1953456
  0.489394   0.1952375
  0.490045   0.1953272
  0.490698   0.1952697
  0.491351   0.1951599
  0.492005   0.1952179
  0.492660   0.1951985
  0.493316   0.1951695
  0.493972   0.1951107
  0.494630   0.1951081
  0.495288   0.1950718
  0.495948   0.1950284
  0.496608   0.1949948
  0.497269   0.1949405
  0.497931   0.1949128
  0.498594   0.1948657
  0.499257   0.1948235
  0.499922   0.1947414
  0.500588   0.1947036
  0.501254   0.1946294
  0.501921   0.1944584
  0.502589   0.1944867
  0.503258   0.1942373
  0.503928   0.1938983
  0.504599   0.1942564
  0.505271   0.1942924
  0.505943   0.1939053
  0.506617   0.1941695
  0.507291   0.1938200
  0.507967   0.1939061
  0.508643   0.1939082
  0.509320   0.1937306
  0.509998   0.1937217
  0.510677   0.1936282
  0.511357   0.1938921
  0.512037   0.1939667
  0.512719   0.1940012
  0.513401   0.1940254
  0.514085   0.1940427
  0.514769   0.1940274
  0.515455   0.1940039
  0.516141   0.1939587
  0.516828   0.1939288
  0.517516   0.1938424
  0.518205   0.1938503
  0.518894   0.1937993
  0.519585   0.1937408
  0.520277   0.1936859
  0.520969   0.1936285
  0.521663   0.1935756
  0.522357   0.1935274
  0.523053   0.1934996
  0.523749   0.1934527
  0.524446   0.1933924
  0.525144   0.1933528
  0.525843   0.1934491
  0.526543   0.1933568
  0.527244   0.1932431
  0.527946   0.1933052
  0.528649   0.1933011
  0.529353   0.1932817
  0.530057   0.1932329
  0.530763   0.1930919
  0.531470   0.1930595
  0.532177   0.1930753
  0.532885   0.1929975
  0.533595   0.1929238
  0.534305   0.1928611
  0.535016   0.1927580
  0.535729   0.1926286
  0.536442   0.1924350
  0.537156   0.1922159
  0.537871   0.1919185
  0.538587   0.1915954
  0.539304   0.1912341
  0.540022   0.1906183
  0.540741   0.1903659
  0.541460   0.1898000
  0.542181   0.1892198
  0.542903   0.1889836
  0.543626   0.1889395
  0.544349   0.1898138
  0.545074   0.1903554
  0.545800   0.1876117
  0.546526   0.1891617
  0.547254   0.1909755
  0.547982   0.1887821
  0.548712   0.1918076
  0.549442   0.1910535
  0.550173   0.1921928
  0.550906   0.1921928
  0.551639   0.1923295
  0.552373   0.1922495
  0.553109   0.1922444
  0.553845   0.1922036
  0.554582   0.1920948
  0.555321   0.1920709
  0.556060   0.1920436
  0.556800   0.1920308
  0.557541   0.1905802
  0.558283   0.1918025
  0.559027   0.1919582
  0.559771   0.1919556
  0.560516   0.1919411
  0.561262   0.1918452
  0.562009   0.1918586
  0.562757   0.1918552
  0.563506   0.1917912
  0.564257   0.1917308
  0.565008   0.1916968
  0.565760   0.1916171
  0.566513   0.1915049
  0.567267   0.1913997
  0.568022   0.1912028
  0.568778   0.1902510
  0.569536   0.1892144
  0.570294   0.1908260
  0.571053   0.1910249
  0.571813   0.1908477
  0.572574   0.1903387
  0.573336   0.1906949
  0.574100   0.1903162
  0.574864   0.1901940
  0.575629   0.1896960
  0.576395   0.1900538
  0.577163   0.1901003
  0.577931   0.1899890
  0.578700   0.1865555
  0.579471   0.1900629
  0.580242   0.1907920
  0.581014   0.1908671
  0.581788   0.1907950
  0.582562   0.1908254
  0.583338   0.1910466
  0.584114   0.1908792
  0.584892   0.1909878
  0.585671   0.1909746
  0.586450   0.1910000
  0.587231   0.1907619
  0.588013   0.1907171
  0.588795   0.1899102
  0.589579   0.1904750
  0.590364   0.1895880
  0.591150   0.1895095
  0.591937   0.1892635
  0.592725   0.1898398
  0.593514   0.1897617
  0.594304   0.1867924
  0.595095   0.1868371
  0.595887   0.1893968
  0.596680   0.1894317
  0.597475   0.1896399
  0.598270   0.1895607
  0.599066   0.1892834
  0.599864   0.1898090
  0.600662   0.1896935
  0.601462   0.1900293
  0.602263   0.1901537
  0.603064   0.1901374
  0.603867   0.1901934
  0.604671   0.1901922
  0.605476   0.1901820
  0.606282   0.1900364
  0.607089   0.1898979
  0.607897   0.1897119
  0.608706   0.1894776
  0.609517   0.1894304
  0.610328   0.1892892
  0.611140   0.1889540
  0.611954   0.1882872
  0.612769   0.1872135
  0.613584   0.1852530
  0.614401   0.1838967
  0.615219   0.1809905
  0.616038   0.1819340
  0.616858   0.1809322
  0.617679   0.1784438
  0.618501   0.1753019
  0.619325   0.1741600
  0.620149   0.1753156
  0.620975   0.1771901
  0.621801   0.1790281
  0.622629   0.1810826
  0.623458   0.1837975
  0.624288   0.1857908
  0.625119   0.1871212
  0.625951   0.1881535
  0.626784   0.1885799
  0.627619   0.1888594
  0.628454   0.1883555
  0.629291   0.1890372
  0.630128   0.1891885
  0.630967   0.1889955
  0.631807   0.1836127
  0.632648   0.1890761
  0.633490   0.1874204
  0.634334   0.1887032
  0.635178   0.1891677
  0.636024   0.1889170
  0.636870   0.1890474
  0.637718   0.1891731
  0.638567   0.1890413
  0.639417   0.1889173
  0.640268   0.1888780
  0.641121   0.1884131
  0.641974   0.1886528
  0.642829   0.1885471
  0.643684   0.1885848
  0.644541   0.1875279
  0.645399   0.1885378
  0.646258   0.1878436
  0.647119   0.1839117
  0.647980   0.1881514
  0.648843   0.1870030
  0.649706   0.1876709
  0.650571   0.1876226
  0.651437   0.1875234
  0.652304   0.1879345
  0.653173   0.1878164
  0.654042   0.1876005
  0.654913   0.1871130
  0.655785   0.1870489
  0.656658   0.1865044
  0.657532   0.1859007
  0.658407   0.1845247
  0.659283   0.1865590
  0.660161   0.1846238
  0.661040   0.1861486
  0.661920   0.1861212
  0.662801   0.1826680
  0.663683   0.1857168
  0.664567   0.1855092
  0.665451   0.1852062
  0.666337   0.1846490
  0.667224   0.1846446
  0.668113   0.1848752
  0.669002   0.1848864
  0.669892   0.1853647
  0.670784   0.1860356
  0.671677   0.1867406
  0.672571   0.1860264
  0.673467   0.1875396
  0.674363   0.1874688
  0.675261   0.1877664
