5.500000000000000000e+02 5.143461855366252848e+02 1.210962798046657873e+01 -2.687074623337050785e-02 5.218771269712101888e-05 -5.820658136781660552e+00 7.710149261683116491e-03 -4.036310883569008687e-05 -2.061580164332991669e-02 4.287592906366080749e-05 -2.098613417573324985e-05 5.136141252146437637e+02 6.023236858608721711e+00 4.442062241136632782e-05 1.540116607974165052e-06 1.190453805965531053e+01 -5.529100182814615126e-05 -5.653460513615169295e-07 1.837952410900419711e-04 -1.270630519401882637e-06 1.491520742096967799e-06
5.770000000000000000e+02 5.194298115385161054e+02 1.211120439005382998e+01 -2.684042158758017174e-02 5.189556201654414692e-05 -5.822774564108600615e+00 7.686292561629401790e-03 -3.958939887837357151e-05 -2.060714916194479607e-02 4.357422373510518341e-05 -2.046262610860889622e-05 5.135383408257929432e+02 6.022905850653081039e+00 6.385837719087334059e-05 1.512747165147932428e-06 1.190518611751354605e+01 -5.660930917348765335e-05 1.378369628132611744e-07 1.952097026751071812e-04 7.009298812721568829e-07 1.567060716163606963e-06
6.000000000000000000e+02 5.234396793578134748e+02 1.211199133969250141e+01 -2.679346128842444164e-02 5.143620906678046233e-05 -5.824697536455496483e+00 7.673658853104345715e-03 -3.854948216573903663e-05 -2.056448566565171124e-02 4.387407042428675713e-05 -2.008593175721201673e-05 5.135029616199923339e+02 6.022422341458129935e+00 6.617711809451111253e-05 1.616051689590033259e-06 1.190517563488635666e+01 -5.704704859868717221e-05 1.378691802391880949e-07 1.998969088996116320e-04 8.951391715394321029e-07 1.567893267966735946e-06
6.200000000000000000e+02 5.268997612791361007e+02 1.211080545637233996e+01 -2.667285110486609934e-02 5.188259640682722692e-05 -5.826166208577479466e+00 7.647862130260024184e-03 -3.747503350394741525e-05 -2.046497554548361644e-02 4.591354091339693125e-05 -1.899942011938475156e-05 5.134677030834700417e+02 6.022284554012167668e+00 7.244385240877350071e-05 1.642409838286467650e-06 1.190433110359409774e+01 -6.235665808477381929e-05 7.275803997273976687e-07 1.988166944482862720e-04 1.312245344930594507e-06 2.357333356723923641e-06
6.327999999999999545e+02 5.286993027959632627e+02 1.211033712373565940e+01 -2.669779219882156482e-02 5.188539516564980448e-05 -5.826166279987917029e+00 7.662177604789848460e-03 -3.771572410850257027e-05 -2.045742131784612089e-02 4.591463227803443481e-05 -1.891361583318752526e-05 5.134588983726325750e+02 6.022305894389089254e+00 6.972458955766104398e-05 1.673257288875516758e-06 1.190434506336878329e+01 -5.801528138908583254e-05 6.601267604565047229e-07 1.991888709438866358e-04 1.005295450970061671e-06 2.498116772144999886e-06
6.400000000000000000e+02 5.301405200749110236e+02 1.211000777965487529e+01 -2.666464698616220416e-02 5.206872209054189138e-05 -5.826303989831501440e+00 7.639123140859691366e-03 -3.764293827536801471e-05 -2.045911618252648292e-02 4.605001024501757697e-05 -1.873405104221049784e-05 5.134480008166825655e+02 6.022253361593513432e+00 6.924406701781851681e-05 1.620884063567488689e-06 1.190409652775573690e+01 -5.897741493538615485e-05 8.588035411006294939e-07 1.976831109822378696e-04 1.151930210199164379e-06 2.632419116154325889e-06
6.500000000000000000e+02 5.316860512739052638e+02 1.210917598310073728e+01 -2.663939648528992551e-02 5.226695209855578830e-05 -5.826412208323395348e+00 7.619143381322602930e-03 -3.770340341140120257e-05 -2.044319324997279086e-02 4.629380201883128321e-05 -1.860148061600876309e-05 5.134371954490587768e+02 6.022222844591484936e+00 6.965728517958392780e-05 1.630851000623056521e-06 1.190386872046852318e+01 -6.359482714483044032e-05 1.135641400826717940e-06 1.960114046442823596e-04 1.009672899407786749e-06 2.688044438221066262e-06
6.700000000000000000e+02 5.348945893759980663e+02 1.210779420793708638e+01 -2.663566964240286772e-02 5.226767935790020263e-05 -5.826412040700355455e+00 7.616525384051701757e-03 -3.765139290294917826e-05 -2.044310614772418266e-02 4.629380201883128321e-05 -1.860144720282025000e-05 5.134206822066980749e+02 6.022152652104753479e+00 6.894898692983690450e-05 1.656910314221069782e-06 1.190373996208574958e+01 -6.229930308951337446e-05 1.237218728842997419e-06 1.933619793574072585e-04 7.110996460254344352e-07 2.816041188049473213e-06
6.942999999999999545e+02 5.382163422959978334e+02 1.210543526774899448e+01 -2.657151397186869810e-02 5.256766030086882567e-05 -5.825344553686344184e+00 7.571536006843925838e-03 -3.816000992989151112e-05 -2.040507257802555430e-02 4.694342592240459205e-05 -1.860904447355375701e-05 5.134027984876225901e+02 6.022010002197973222e+00 5.519244630368155515e-05 1.659292517640991550e-06 1.190360562159933444e+01 -5.949124433777939645e-05 1.238306810632337198e-06 1.933628832840639288e-04 7.110996460254344352e-07 2.816041188049473213e-06
7.200000000000000000e+02 5.418333960876777837e+02 1.210271636670236539e+01 -2.651428328221989983e-02 5.296485576954955329e-05 -5.824273419236176252e+00 7.539117492165891936e-03 -3.829815395062346068e-05 -2.036041660169670559e-02 4.762227320557087717e-05 -1.895064346769789724e-05 5.133896787023646766e+02 6.021711373107294207e+00 6.367492844175589065e-05 1.747673603230333536e-06 1.190341239745245439e+01 -6.524660725881199330e-05 1.533891138189096378e-06 1.814332671431806193e-04 6.466968196705967146e-07 2.968497045578894305e-06
